tp_title,tpf_title,tcd_title,nwp_tc_id,nwp_title,status,val_env,automation,owner_team,nwp_cmd,from_id,dmr_tc_id,dmr_tc_title,tr_count,dmr_tr_id,dmr_tr_date,dmr_cmd,all_dmr_cmds,match_type
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] Platform / Psys RAPL,Psys RAPL Registers & Reporting: CSR & TPMI,22022421852,[BEAT] Sweep MAX PPL1/PPL2 limits,rejected,silicon,,soc.pm,,16028778468,16028778468,[BEAT] Sweep MAX PPL1/PPL2 limits,1,16028778565,2025-10-15,python runPmx.py -x dmr.xml -p platform_rapl -H 1 -M 5,python runPmx.py -x dmr.xml -p platform_rapl -H 1 -M 5,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] Fast RAPL,Fast RAPL,22022421939,Fast RAPL - PEM Verification,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p cpu_rapl -tM 6 -M 3,14019703069,14019703069,Fast RAPL - PEM Verification,2,22020938631,2025-09-15,,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] Fast RAPL,Fast RAPL,22022421944,Fast RAPL - PLR Verification,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p cpu_rapl -tM 6 -M 3,14019703059,14019703059,Fast RAPL - PLR Verification,2,22020938632,2025-09-15,,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] Fast RAPL,Fast RAPL,22022421949,Fast RAPL with traffic,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p cpu_rapl -tM 6 -M 3,14019703034,14019703034,Fast RAPL with traffic,2,22020938633,2025-08-28,,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] Fast RAPL,Fast RAPL,22022421955,Fast rapl - hpm message verification,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p cpu_rapl -tM 6 -M 3,14019703095,14019703095,Fast rapl - hpm message verification,2,22020938913,2025-08-28,,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] Fast RAPL,Fast RAPL,16030715621,[PSS]PLR - Fast RAPL,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Counters Verification,22022421853,RACL - CHARGE_STATUS PMT counter Verification per each IMH,rejected,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p cpu_racl -tM 6 -M 3,14019731494,14019731494,RACL - CHARGE_STATUS PMT counter Verification per each IMH,26,22022615372,2026-06-26,python runPmx.py -x dmr.xml -p cpu_racl -tM 6 -M 3,python runPmx.py -x dmr.xml -p cpu_racl -tM 6 -M 3 | racl.py | thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Counters Verification,22022421855,RACL - PEM Verification per IMH,rejected,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p cpu_racl -tM 6 -M 3,14019731595,14019731595,RACL - PEM Verification per IMH,2,22020938617,2026-01-04,racl.py,racl.py | thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Counters Verification,22022421857,RACL - PERF_STATUS Verification per each IMH,rejected,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p cpu_racl -tM 6 -M 3,14019731523,14019731523,RACL - PERF_STATUS Verification per each IMH,2,22020938619,2025-12-23,racl.py,racl.py | thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Counters Verification,22022421859,RACL - Perf Limit Reason (Fine & Coarse Grain Reporting)  Verification per IMH,rejected,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2,14019731571,14019731571,RACL - Perf Limit Reason (Fine & Coarse Grain Reporting)  Verification per IMH,12,22021635895,2026-02-15,runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2,racl.py | runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2 | thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Counters Verification,22022421860,RACL - RACL_CURRENT_LIMIT_CONTROL  Verification,rejected,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2,14022942830,14022942830,RACL - RACL_CURRENT_LIMIT_CONTROL  Verification,3,22020938620,2025-12-23,racl.py,racl.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Cross Product,22022421861,RACL Cross Cold Reset,rejected,"silicon,virtual_platform",yes,soc.pm,,14023618182,14023618182,RACL Cross Cold Reset,2,22020938906,2025-08-28,,,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Cross Product,22022421863,RACL Cross Mesh Frequency Verification,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2,14019731908,14019731908,RACL Cross Mesh Frequency Verification,1,14022141680,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Cross Product,22022421866,RACL Cross Socket RAPL Cross Psys,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p psys_cross -p racl_cross -tM 60 --retry_count 2,14019731899,14019731899,RACL Cross Socket RAPL Cross Psys,24,22022615305,2026-07-01,runPmx.py -x dmr.xml -p psys_cross -p racl_cross -tM 60 --retry_count 2,runPmx.py -x dmr.xml -p psys_cross -p racl_cross -tM 60 --retry_count 2 | thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Cross Product,22022421868,RACL Cross Traffic - Asymmetrical Workload,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2,14019731889,14019731889,RACL Cross Traffic - Asymmetrical Workload,1,14022141719,2025-07-11,thermalManagement.py,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Cross Product,22022421869,RACL Cross Traffic - Symmertical Workload,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2,14019731868,14019731868,RACL Cross Traffic - Symmertical Workload,1,14022141727,2025-07-11,thermalManagement.py,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Cross Product,22022421870,RACL Cross Warm Reset,rejected,"silicon,virtual_platform",yes,soc.pm,,14023618181,14023618181,RACL Cross Warm Reset,2,22020938907,2025-08-28,,,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Fuses Verification,22022421873,RACL Fuse Verification per each IMH,rejected,"silicon,virtual_platform",yes,soc.pm,flexconPM.py,14019731286,14019731286,RACL Fuse Verification per each IMH,2,22020938908,2025-08-25,racl.py,racl.py | thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL HPM Verification,22022421880,RACL HPM Verification_silicon,rejected,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p racl -tM 60 --retry_count 2,14019731830,14019731830,RACL HPM Verification_silicon,2,22020938909,2025-12-23,,thermalManagement.py,direct
[NWP PM] RAPL (Running Average Power Limit,[NWP PM] RACL,RACL Security,22022421888,RACL CHARGE STATUS Verification with Security Keys enabled,rejected,virtual_platform,no,soc.pm,,14019731809,14019731809,RACL CHARGE STATUS Verification with Security Keys enabled,2,22021635899,2026-01-20,,thermalManagement.py,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422450,COREPLL (FLL),rejected,virtual_platform,yes,soc.pm,pkgc.py,22018854751,22018854751,COREPLL (FLL),1,14022137383,2025-07-30,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422455,RINGPLL,rejected,virtual_platform,yes,soc.pm,pkgc.py,14020370957,14020370957,RINGPLL,1,14022137398,2024-09-18,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Link/Fabric/Mem State,22022422468,All Cores to be in C6,rejected,virtual_platform,yes,soc.pm,pkgc6_checks.py,14019738683,14019738683,All Cores to be in C6,1,14022137405,2025-07-30,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422475,Ensure VccCORE FIVR is turned off,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p pkgc -H 1 -M 5,14019738604,14019738604,Ensure VccCORE FIVR is turned off,1,14022137416,2024-09-14,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422482,Ensure VccR is at Vmin,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p pkgc -H 1 -M 5,14019738603,14019738603,Ensure VccR is at Vmin,1,14022137421,2024-09-14,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422717,AVEPHY-PLL (LF & HF) PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916229,14020916229,AVEPHY-PLL (LF & HF) PIV,1,14021794312,2025-03-19,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422718,Accelerator PLL,rejected,virtual_platform,yes,soc.pm,"pkgc.py
pcx_residency_test.py",14020370857,14020370857,Accelerator PLL,1,14022137474,2024-12-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422720,D2D PHY PLL,rejected,virtual_platform,yes,soc.pm,"pkgc.py
pcx_residency_test.py",14020370854,14020370854,D2D PHY PLL,1,14022137467,2024-12-03,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422723,DDRIOPHY-PLL (LF & HF) PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916230,14020916230,DDRIOPHY-PLL (LF & HF) PIV,1,14021794309,2025-03-19,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422724,HCA-PLL (ACC-PLL) PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916233,14020916233,HCA-PLL (ACC-PLL) PIV,1,14021794311,2025-04-15,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422725,HSF PLL,rejected,virtual_platform,yes,soc.pm,"pkgc.py
pcx_residency_test.py",22018854752,22018854752,HSF PLL,1,14022137461,2024-12-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422727,HSF-PLL PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916234,14020916234,HSF-PLL PIV,1,14021794314,2025-03-19,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422728,IO Fabric PLL,rejected,virtual_platform,yes,soc.pm,pkgc.py,14020370855,14020370855,IO Fabric PLL,1,14022137451,2024-12-03,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422731,MC and DDRIO PLLs,rejected,virtual_platform,yes,soc.pm,"pkgc.py
pcx_residency_test.py",14020370856,14020370856,MC and DDRIO PLLs,1,14022137445,2025-04-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422735,MESH_MEM-PLL & MESH_IO-PLL PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916237,14020916237,MESH_MEM-PLL & MESH_IO-PLL PIV,1,14021794310,2025-03-19,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422744,MIO Controller and MIO Phy PLLs,rejected,virtual_platform,yes,soc.pm,pkgc.py,14020370858,14020370858,MIO Controller and MIO Phy PLLs,1,14022137440,2024-12-03,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422746,MIO-PLL PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916241,14020916241,MIO-PLL PIV,1,14021794316,2025-03-19,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422755,Memory Fabric and D2D Controller PLL,rejected,virtual_platform,yes,soc.pm,pkgc.py,14020370853,14020370853,Memory Fabric and D2D Controller PLL,1,14022137456,2024-12-03,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Clock Actions,22022422760,UCIEPHY-PLL PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916247,14020916247,UCIEPHY-PLL PIV,1,14021794307,2025-04-15,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Link/Fabric/Mem State,22022422761,D2D in L1,rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14021085664,14021085664,D2D in L1,2,22020897047,2025-09-09,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Link/Fabric/Mem State,22022422764,Ensure CXL link in L1 during PC6,rejected,"silicon,virtual_platform",no,soc.pm,,14021153432,14021153432,Ensure CXL link in L1 during PC6,5,22022738727,2026-06-25,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Link/Fabric/Mem State,22022422767,Ensure DDRIO is in Deep Self Refresh state,rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14019738737,14019738737,Ensure DDRIO is in Deep Self Refresh state,2,22020897042,2025-09-29,pkgc6_checks.py,pkgc6_checks.py,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Link/Fabric/Mem State,22022422769,Ensure MC is in Deep Self Refresh state,rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14019738736,14019738736,Ensure MC is in Deep Self Refresh state,3,14025299290,2025-10-17,pkgc.py,pkgc.py | pkgc6_checks.py,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Link/Fabric/Mem State,22022422771,Ensure MIO.UXI is in L1 (not supported in IMH1),rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14019739020,14019739020,Ensure MIO.UXI is in L1 (not supported in IMH1),2,22020897059,2025-03-13,pkgc6_checks.py,pkgc6_checks.py,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Link/Fabric/Mem State,22022422775,PCIeGen6/Gen4 links in L1,rejected,"silicon,virtual_platform",no,soc.pm,,14021023605,14021023605,PCIeGen6/Gen4 links in L1,3,22021635740,2025-11-18,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422783,Ensure VccCFCIO is at Vmin,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p pkgc -H 1 -M 5,14019738528,14019738528,Ensure VccCFCIO is at Vmin,1,14022137478,2024-12-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422789,Ensure VccCFCIO is at Vmin PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916280,14020916280,Ensure VccCFCIO is at Vmin PIV,1,14021794301,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422790,Ensure VccCFCMEM is at Vmin,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p pkgc -H 1 -M 5,14019738527,14019738527,Ensure VccCFCMEM is at Vmin,1,14022137481,2024-12-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422793,Ensure VccCFCMEM is at Vmin PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916282,14020916282,Ensure VccCFCMEM is at Vmin PIV,1,14021794306,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422794,Ensure VccFIXDIG is at Vmin,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p pkgc -H 1 -M 5,14019738526,14019738526,Ensure VccFIXDIG is at Vmin,1,14022137487,2024-12-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422801,Ensure VccFIXDIG is at Vmin PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916285,14020916285,Ensure VccFIXDIG is at Vmin PIV,1,14021794304,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422802,Ensure VccFIXDIG_UIO is at Vmin,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p pkgc -H 1 -M 5,14019738356,14019738356,Ensure VccFIXDIG_UIO is at Vmin,1,14022137491,2024-12-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422808,Ensure VccFIXDIG_UIO is at Vmin PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916286,14020916286,Ensure VccFIXDIG_UIO is at Vmin PIV,1,14021794305,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422810,Ensure VccUCIE is at Vmin,rejected,virtual_platform,yes,soc.pm,pkgc.py,14019738574,14019738574,Ensure VccUCIE is at Vmin,1,14022137496,2024-12-04,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422815,Ensure VccUCIE is at Vmin PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916288,14020916288,Ensure VccUCIE is at Vmin PIV,1,14021794303,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422816,Ensure no change on VccDDRA,rejected,virtual_platform,yes,soc.pm,,14019738525,14019738525,Ensure no change on VccDDRA,1,14022137501,2024-11-06,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,pm/Solar/SOLAR_DMR_XMLS/Exercise/CSTATES,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422821,Ensure no change on VccDDRA PIV,rejected,emulation.hsle,future,soc.pm,pkgc6_checks.py,14020916291,14020916291,Ensure no change on VccDDRA PIV,1,14021794298,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Entry Flow,Voltage Actions,22022422823,VccIN MBVR actions (dropped for DMR) (Negative),rejected,virtual_platform,yes,soc.pm,"pkgc.py
pcx_residency_test.py",14021023723,14021023723,VccIN MBVR actions (dropped for DMR) (Negative),1,14022137479,2025-01-14,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Firmware Initialization,Primecode Initialization,22022422657,Primecode Initialization_Dynamic control of MBVR actions (dropped on DMR) (Negative),rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14022723152,14022723152,Primecode Initialization_Dynamic control of MBVR actions (dropped on DMR) (Negative),2,22020897055,2025-09-12,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Firmware Initialization,Primecode Initialization,22022422665,Primecode Initialization_MBVR Actions (dropped in DMR) (Negative),rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14022721783,14022721783,Primecode Initialization_MBVR Actions (dropped in DMR) (Negative),2,22020897051,2025-09-12,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Firmware Initialization,Primecode Initialization,22022422673,Primecode Initialization_MBVR Idle and Active WP programming,rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14022761281,14022761281,Primecode Initialization_MBVR Idle and Active WP programming,2,22020897048,2025-09-26,,,direct
[NWP PM] PKGC (Package C-State),[NWP PM] PkgC Firmware Initialization,Primecode Initialization,22022422680,Primecode Initialization_PUnit PChannels,rejected,"silicon,virtual_platform",yes,soc.pm,pkgc.py,14022698763,14022698763,Primecode Initialization_PUnit PChannels,2,22020897057,2025-09-01,,,direct
